2024-09-28 11:15:53 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-09-28 11:15:54 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-09-28 11:15:55 INFO  com.cab.DemoApplication - Starting DemoApplication using Java 17.0.9 with PID 17124 (C:\Users\byama\Desktop\Documents\WebLabs Projects\CabBooking\onlineCabBooking\onlineCabBooking\target\classes started by byama in C:\Users\byama\Desktop\Documents\WebLabs Projects\CabBooking\onlineCabBooking\onlineCabBooking)
2024-09-28 11:15:55 INFO  com.cab.DemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-09-28 11:15:58 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-09-28 11:15:58 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 88 ms. Found 13 JPA repository interfaces.
2024-09-28 11:15:59 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1996 (http)
2024-09-28 11:15:59 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1996"]
2024-09-28 11:15:59 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-09-28 11:15:59 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.7]
2024-09-28 11:15:59 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-09-28 11:15:59 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3894 ms
2024-09-28 11:15:59 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-09-28 11:15:59 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
2024-09-28 11:15:59 INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-2 - Added connection com.mysql.cj.jdbc.ConnectionImpl@44d41a6f
2024-09-28 11:15:59 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
2024-09-28 11:15:59 INFO  SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2024-09-28 11:15:59 WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-09-28 11:15:59 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-09-28 11:15:59 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-09-28 11:16:00 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-09-28 11:16:00 INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@ceb7f0f, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2408b39a, org.springframework.security.web.context.SecurityContextHolderFilter@97e9bed, org.springframework.security.web.header.HeaderWriterFilter@5eee6391, org.springframework.security.web.authentication.logout.LogoutFilter@71c13eb6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2de68414, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@389d9f4a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@39f61205, org.springframework.security.web.access.ExceptionTranslationFilter@426ae092, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@a71be07]
2024-09-28 11:16:00 INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-09-28 11:16:00 INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-09-28 11:16:00 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-1996"]
2024-09-28 11:16:00 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 1996 (http) with context path ''
2024-09-28 11:16:00 INFO  com.cab.DemoApplication - Started DemoApplication in 5.957 seconds (process running for 999.448)
2024-09-28 11:16:00 INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2024-09-28 11:16:02 INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 103 class path changes (103 additions, 0 deletions, 0 modifications)
2024-09-28 11:16:02 INFO  o.a.coyote.http11.Http11NioProtocol - Pausing ProtocolHandler ["http-nio-1996"]
2024-09-28 11:16:02 INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2024-09-28 11:16:02 INFO  o.a.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-1996"]
2024-09-28 11:16:02 INFO  o.a.coyote.http11.Http11NioProtocol - Destroying ProtocolHandler ["http-nio-1996"]
2024-09-28 11:16:02 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-09-28 11:16:02 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown initiated...
2024-09-28 11:16:02 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown completed.
2024-09-28 11:16:02 INFO  com.cab.DemoApplication - Starting DemoApplication using Java 17.0.9 with PID 17124 (C:\Users\byama\Desktop\Documents\WebLabs Projects\CabBooking\onlineCabBooking\onlineCabBooking\target\classes started by byama in C:\Users\byama\Desktop\Documents\WebLabs Projects\CabBooking\onlineCabBooking\onlineCabBooking)
2024-09-28 11:16:02 INFO  com.cab.DemoApplication - No active profile set, falling back to 1 default profile: "default"
2024-09-28 11:16:03 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-09-28 11:16:03 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 48 ms. Found 13 JPA repository interfaces.
2024-09-28 11:16:03 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1996 (http)
2024-09-28 11:16:03 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1996"]
2024-09-28 11:16:03 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-09-28 11:16:03 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.7]
2024-09-28 11:16:03 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-09-28 11:16:03 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1004 ms
2024-09-28 11:16:03 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-09-28 11:16:03 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Starting...
2024-09-28 11:16:03 INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-3 - Added connection com.mysql.cj.jdbc.ConnectionImpl@667c3e5c
2024-09-28 11:16:03 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Start completed.
2024-09-28 11:16:03 INFO  SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2024-09-28 11:16:03 WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-09-28 11:16:03 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-09-28 11:16:03 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-09-28 11:16:04 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
